year,exam_date,paper_variant,booklet_series,question_number,subject,sub_topic,question_type,option_count,statement_count,list_item_count,option_combination_pattern,is_all_or_none_correct,all_none_literal_phrasing,correct_option,key_status,difficulty_guess,ambiguous_subject,ambiguous_note,ca_recency_months,source_type_guess,question_text_en
70th-reexam,2025-01-04,re-exam,I,132,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,"Liver stores which vitamins (A, B, C and D)"
70th-reexam,2025-01-04,re-exam,I,133,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,State of India called 'State of Minerals' (Jharkhand)
70th-reexam,2025-01-04,re-exam,I,134,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Geography,,specialized reference,Chitrakoot temple is located in which State (Madhya Pradesh)
70th-reexam,2025-01-04,re-exam,I,135,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,"Min age for MP Lok Sabha, MP Rajya Sabha, President (25, 30 and 35)"
70th-reexam,2025-01-04,re-exam,I,136,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Unit of measure of magnetic field (Tesla)
70th-reexam,2025-01-04,re-exam,I,137,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,President of India + Ambassador to USA/China/Turkey/Thailand + JNU VC (R. Venkatraman)
70th-reexam,2025-01-04,re-exam,I,138,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Divi Island situated amid distributaries of which river (Krishna)
70th-reexam,2025-01-04,re-exam,I,139,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Venn diagram: Men that are both Businessman and Millionaire (3)
70th-reexam,2025-01-04,re-exam,I,140,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Which is a tool of Fiscal Policy (Taxes)
70th-reexam,2025-01-04,re-exam,I,141,Environment & Ecology,Conservation & Policy,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,TRUE,could be Sci & Tech,,current_affairs,Steam methane reforming technique used to obtain (Grey Hydrogen)
70th-reexam,2025-01-04,re-exam,I,142,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Primary function of Finance Commission (distribution of revenue Centre-States)
70th-reexam,2025-01-04,re-exam,I,143,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Who first called Revolt of 1857 'First Indian War of Independence' (V.D. Savarkar)
70th-reexam,2025-01-04,re-exam,I,144,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Blood relation puzzle: A is (Wife of D)
70th-reexam,2025-01-04,re-exam,I,145,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Reducing power order of metals by electrode potential (B>C>A)
70th-reexam,2025-01-04,re-exam,I,146,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,NNP at factor cost is equal to (National Income)
70th-reexam,2025-01-04,re-exam,I,147,History,Modern,match_the_following,4,,4,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,"Match Pre-Congress organisations with leaders (Indian Association, Madras Mahajan Sabha, Bombay Presidency Assoc, Poona Sarvjanik Sabha)"
70th-reexam,2025-01-04,re-exam,I,148,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,"Burn from steam vs air at 100C (more dangerous, high latent heat)"
70th-reexam,2025-01-04,re-exam,I,149,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"15 chairs in a row, P at middle, Q at 12th from right — chairs between (2)"
70th-reexam,2025-01-04,re-exam,I,150,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,When was Patna College established (1863)
